AirlineID,IataCode,IcaoCode,Name,Active
3064,,RAS,Jim Ratliff Air Service,0
3065,,JDG,Joanas Avialinijos,0
3066,,JBR,Job Air,0
3067,,JHN,Johnson Air,0
3068,,JON,Johnsons Air,0
3069,,JMJ,Johnston Airways,0
3070,,JMM,Joint Military Commission,0
3071,,JMT,Jomartaxi Aereo,0
3072,,ODI,Jonsson,0
3073,R5,JAV,Jordan Aviation,0
3074,,JCI,Jordan International Air Cargo,0
3075,,JVK,Jorvik,0
3076,,JUR,Ju-Air,0
3077,,JFS,Juanda Flying School,0
3078,,JUC,Juba Cargo Services & Aviation Company,0
3079,,JUB,Jubba Airways,0
3080,,DKE,Jubilee Airways,0
3081,HO,DKH,Juneyao Airlines,1
3082,,MEY,Justair Scandinavia,0
3083,,DOJ,Justice Prisoner and Alien Transportation System,0
3084,,KDC,K D Air Corporation,0
3085,,KSA,K S Avia,0
3086,,KMI,K-Mile Air,0
3087,KD,KNI,KD Avia,1
3088,WA,KLC,KLM Cityhopper,1
3089,,KLH,KLM Helicopter,0
3090,KL,KLM,KLM Royal Dutch Airlines,1
3091,N2,QNK,Kabo Air,0
3092,,KMC,Kahama Mining Corporation,0
3093,,KAI,Kaiser Air,0
3094,K4,CKS,Kalitta Air,0
3095,,KFS,Kalitta Charters,0
3096,,KES,Kallat El Saker Air Company,0
3097,RQ,KMF,Kam Air,1
3098,E2,KMP,Kampuchea Airlines,0
3099,,KIZ,Kanaf-Arkia Airlines,0
3100,,KHE,Kanfey Ha'emek Aviation,0
3101,,KSU,Kansas State University,0
3102,V2,AKT,Karat,0
3103,,KRB,Karibu Airways Company,0
3104,,KLG,Karlog Air Charter,0
3105,,KAJ,Karthago Airlines,0
3106,,KAE,Kartika Airlines,0
3107,,KTV,Kata Transportation,0
3108,,KTK,Katekavia,0
3109,,KAT,Kato Airline,0
3110,KV,MVD,Kavminvodyavia,1
3111,,XKA,Kavouras Inc,0
3112,,KRN,Kaz Agros Avia,0
3113,,KAW,Kaz Air West,0
3114,,KAO,Kazan Aviation Production Association,0
3115,,KPH,Kazan Helicopters,0
3116,,KKA,Kazavia,0
3117,,KZS,Kazaviaspas,0
3118,,JFK,Keenair Charter -,0
3119,,KLX,Kelix Air,0
3120,,FKL,Kelner Airways,0
3121,,KFA,Kelowna Flightcraft Air Charter,0
3122,,KDA,Kendell Airlines,1
3123,M5,KEN,Kenmore Air,1
3124,,KBA,Kenn Borek Air,0
3125,,KAH,Kent Aviation,0
3126,KQ,KQA,Kenya Airways,1
3127,,KVS,Kevis,0
3128,,KEY,Key Airlines,0
3129,,LYM,Key Lime Air,0
3130,,FTP,Keystone Aerial Surveys,0
3131,BZ,KEE,Keystone Air Services,0
3132,,KZW,Khalifa Airways,0
3133,,WKH,Kharkov Aircraft Manufacturing Company,0
3134,,KHR,Khazar,0
3135,,KHP,Khoezestan Photros Air Lines,0
3136,,KRV,Khoriv-Avia,0
3137,,KHO,Khors Aircompany,0
3138,,KHY,Khyber Afghan Airlines,0
3139,,UAK,Kiev Aviation Plant,0
3140,,KNG,King Aviation,0
3141,,BEZ,Kingfisher Air Services,0
3142,IT,KFR,Kingfisher Airlines,1
3143,,KNX,Knighthawk Air Express,0
3144,,KAS,Kingston Air Services,0
3145,,KIP,Kinnarps,0
3146,,KNS,Kinshasa Airways,0
3147,,KTA,Kirov Air Enterprise,0
3148,Y9,IRK,Kish Air,1
3149,,KHA,Kitty Hawk Aircargo,0
3150,,KHC,Kitty Hawk Airways,0
3151,KP,KIA,Kiwi International Air Lines,0
3152,,KNA,Knight Air,0
3153,,KHX,Knighthawk Express,0
3154,,KGT,Knights Airlines,0
3155,,KOA,Koanda Avacion,0
3156,,OYE,Koda International,0
3157,7K,KGL,Kogalymavia Air Company,1
3158,,KOM,Kom Activity,0
3159,,KMA,Komiaviatrans State Air Enterprise,0
3160,8J,KMV,Komiinteravia,0
3161,,KNM,Komsomolsk-on-Amur Air Enterprise,0
3162,,KOB,Koob-Corp - 96 KFT,0
3163,KE,KAL,Korean Air,1
3164,,KMG,Kosmas Air,0
3165,,KSM,Kosmos,1
3166,,KOS,Kosova Airlines,0
3167,,WOK,Kovar Air,0
3168,7B,KJC,Krasnojarsky Airlines,1
3169,,KFC,Kremenchuk Flight College,0
3170,,KRG,Krimaviamontag,0
3171,,KRO,Kroonk Air Agency,0
3172,K9,KRI,Krylo Airlines,0
3173,,KYM,Krym,0
3174,,OPC,Krystel Air Charter,0
3175,GW,KIL,Kuban Airlines,1
3176,VD,KPA,Kunpeng Airlines,0
3177,,KZA,Kurzemes Avio,0
3178,,KBV,Kustbevakningen,0
3179,KU,KAC,Kuwait Airways,1
3180,GO,KZU,Kuzu Airlines Cargo,1
3181,,QVR,Kvadro Aero,0
3182,,KWN,Kwena Air,0
3183,N5,KGZ,Kyrgyz Airlines,0
3184,,KTC,Kyrgyz Trans Avia,0
3185,QH,LYN,Kyrgyzstan,0
3186,R8,KGA,Kyrgyzstan Airlines,0
3187,,DAM,Kyrgyzstan Department of Aviation,0
3188,,KGB,Kyrgz General Aviation,0
3189,KY,KYV,Kibris T,0
3190,,LAH,L A Helicopter,0
3191,,LJY,L J Aviation,0
3192,,LRB,L R Airlines,0
3193,,PHO,L&L Flygbildteknik,0
3194,,LEX,L'Express,0
3195,,FNT,L-3 Communications Flight Internation Aviation,0
3196,JF,LAB,L.A.B. Flying Service,0
3197,LR,LRC,LACSA,1
3198,,LDE,LADE - Lineas Aereas Del Estado,0
3199,KG,BNX,LAI - Linea Aerea IAACA,0
3200,LA,LAN,LAN Airlines,1
3201,4M,DSM,LAN Argentina,1
3202,,LCO,LAN Cargo,0
3203,,LNC,LAN Dominica,0
3204,LU,LXP,LAN Express,1
3205,LP,LPE,LAN Peru,1
3206,,LSA,LANSA,0
3207,,APT,LAP Colombia - Lineas Aereas Petroleras,0
3208,,OTN,LASTP,0
3209,,LCB,LC Busre,0
3210,LO,LOT,LOT Polish Airlines,1
3211,XO,LTE,LTE International Airways,1
3212,L3,LTO,LTU Austria,1
3213,LT,LTU,LTU International,0
3214,,JFC,LTV Jet Fleet Corporation,0
3215,,LUK,LUKoil-Avia,0
3216,,ASK,La Ronge Aviation Services,0
3217,,LVT,La Valenciana Taxi Aereo,0
3218,,SKQ,Labcorp,0
3219,,LAL,Labrador Airways,0
3220,N6,JEV,Lagun Air,0
3221,,HCA,Lake Havasu Air Service,0
3222,,LKL,Lakeland Aviation,0
3223,,LKR,Laker Airways,0
3224,,LBH,Laker Airways (Bahamas),0
3225,,LMR,Lamra,0
3226,,TCR,Lanaes Aereas Trans Costa Rica,0
3227,,ISL,Landsflug,0
3228,,PAP,Langtry Flying Group,0
3229,IK,LKN,Lankair,0
3230,,LZA,Lanza Air,0
3231,,LZT,Lanzarote Aerocargo,0
3232,,LLL,Lao Air Company,0
3233,QV,LAO,Lao Airlines,1
3234,,LKA,Lao Capricorn Air,0
3235,L7,LPN,Laoag International Airlines,0
3236,,LRD,Laredo Air,0
3237,,LTC,LatCharter,1
3238,,LAF,Latvian Air Force,0
3239,NG,LDA,Lauda Air,1
3240,,LDI,Lauda Air Italy,0
3241,,LEP,Laughlin Express,0
3242,,LSU,Laus,0
3243,,LAR,Lawrence Aviation,0
3244,,LAY,Layang-Layang Aerospace,0
3245,,LPL,Lease-a-Plane International,0
3246,LQ,LAQ,Lebanese Air Transport,0
3247,,LAT,Lebanese Air Transport (Charter),0
3248,,LAD,Lebanon Airport Development Corporation,0
3250,,LCA,Leconte Airlines,0
3251,LI,LIA,Leeward Islands Air Transport,1
3252,,LGD,Legend Airlines,0
3253,,LWD,Leisure Air,0
3254,,LEN,Lentini Aviation,0
3255,,LOR,Leo-Air,0
3256,,LEL,Leonsa De Aviacion,0
3257,,LYW,Libyan Airlines,0
3258,LN,LAA,Libyan Arab Airlines,1
3259,,LCR,Libyan Arab Air Cargo,0
3260,,LIQ,Lid Air,0
3261,,LCG,Lignes Aeriennes Congolaises,0
3262,,LKD,Lignes Aeriennes Du Tchad,0
3263,,LME,Lignes Mauritaniennes Air Express,0
3264,,GCB,Lignes Nationales Aeriennes - Linacongo,0
3265,,GDQ,Lincoln Air National Guard,0
3266,,LRT,Lincoln Airlines,0
3267,,LSY,Lindsay Aviation,0
3268,,NOT,Linea Aerea Costa Norte,0
3269,,LMC,Linea Aerea Mexicana de Carga,0
3270,L7,LNP,Linea Aerea SAPSA,0
3271,,NEG,Linea Aerea de Fumig Aguas Negras,0
3272,8z,LER,Linea Aerea de Servicio Ejecutivo Regional,0
3273,,LSE,Linea De Aeroservicios,0
3274,LD,TUY,Linea Turistica Aerotuy,0
3275,,ALR,Lineas Aereas Alaire S.L.,0
3276,ZE,LCD,Lineas Aereas Azteca,0
3277,,LCN,Lineas Aereas Canedo LAC,0
3278,,LCM,Lineas Aereas Comerciales,0
3279,,EDD,Lineas Aereas Ejectuivas De Durango,0
3280,,EDR,Lineas Aereas Eldorado,0
3281,,FED,Lineas Aereas Federales,0
3282,,LMN,Lineas Aereas Monarca,0
3283,,LIJ,Lineas Aereas San Jose,0
3284,,UMA,Lineas Aereas del Humaya,0
3285,,LEC,Linex,0
3286,,SMS,Linhas Aereas Santomenses,0
3287,LM,LAM,Linhas A,1
3288,,LAW,Link Airways of Australia,0
3289,,WGT,Lion Air Services,0
3290,JT,LNI,Lion Mentari Airlines,1
3291,,LEU,Lions-Air,0
3292,,LYF,Lithuanian Air Force,0
3293,,LRA,Little Red Air Service,0
3294,LM,LVG,Livingston,0
3295,LB,LLB,Lloyd Aereo Boliviano,0
3296,,LNA,Lnair Air Services,0
3297,,XLG,Lockheed Air Terminal,0
3298,,LAC,Lockeed Aircraft Corporation,0
3299,,XDD,Lockheed DUATS,0
3300,,CBD,Lockheed Martin Aeronautics,0
3301,,LNG,Lockheed Martin Aeronautics Company,0
3302,,LOG,Logan Air,0
3303,,CLV,Lom Praha Flying School,0
3304,,LMS,Lomas Helicopters,0
3305,,LCY,London City Airport Jet Centre,0
3306,,LNX,London Executive Aviation,0
3307,,LOV,London Flight Centre (Stansted),0
3308,,LHC,London Helicopter Centres,0
3309,,LSS,Lone Star Airlines,0
3310,,ORA,Long Island Airlines,0
3311,,LGT,Longtail Aviation,0
3312,,LRR,Lorraine Aviation,0
3313,,LSC,Los Cedros Aviacion,0
3314,,TAS,Lotus Air,0
3315,,LTW,Luchtvaartmaatschappij Twente,0
3316,,LKE,Lucky Air,0
3317,,LUT,Luft Carago,0
3318,,LVD,Luftfahrt-Vermietungs-Dienst,0
3319,HE,LGW,Luftfahrtgesellschaft Walter,1
3320,LH,DLH,Lufthansa,1
3321,LH,GEC,Lufthansa Cargo,1
3322,CL,CLH,Lufthansa CityLine,1
3323,L1,,Lufthansa Systems,0
3324,,LHT,Lufthansa Technik,0
3325,DV,LTF,Lufttaxi Fluggesellschaft,0
3326,L5,LTR,Lufttransport,1
3327,,LHS,Luhansk,0
3328,,UNY,Lund University School of Aviation,0
3329,LG,LGL,Luxair,1
3330,,LXA,Luxaviation,0
3331,,LUV,Luxembourg Air Rescue,0
3332,,LFE,Luxflight Executive,0
3333,,LXO,Luxor Air,0
3334,,LUZ,Luzair,0
3335,5V,UKW,Lviv Airlines,0
3336,,LYD,Lydd Air,0
3337,,LCH,Lynch Flying Service,0
3338,L2,LYC,Lynden Air Cargo,0
3339,,LXF,Lynx Air International,0
3340,,LYX,Lynx Aviation,0
3342,MJ,LPR,L,1
3343,,LAU,L,0
3344,,JNH,M & N Aviation,0
3345,,MCF,MAC Fotografica,0
3346,,MRG,MANAG'AIR,0
3347,,MPJ,MAP-Management and Planung,0
3348,,TFG,MAS Airways,0
3349,M7,MAA,MasAir,1
3350,IN,MAK,MAT Macedonian Airlines,1
3351,,MCC,MCC Aviation,0
3352,,MGA,MG Aviacion,0
3353,,JLA,MIA Airlines,0
3354,OM,MGL,MIAT Mongolian Airlines,1
3355,,MNC,MIT Airlines,0
3356,,MKA,MK Airline,0
3357,MB,MNB,MNG Airlines,1
3358,,EBF,MSR Flug-Charter,0
3359,,MCV,MTC Aviacion,0
3360,,MAQ,Mac Aviation,0
3361,,MCN,Mac Dan Aviation Corporation,0
3362,,MTD,MacKnight Airlines,0
3363,CC,MCK,Macair Airlines,1
3364,,MCS,Macedonian Airlines,0
3365,,MDH,Madina Air,0
3366,DM,,Maersk,1
3367,,MJB,Magic Blue Airlines,0
3368,,MGR,Magna Air,0
3369,,MLH,Mahalo Air,0
3370,W5,IRM,Mahan Air,1
3371,M2,MZS,Mahfooz Aviation,0
3372,,MAT,Maine Aviation,0
3373,,MAJ,Majestic Airlines,0
3374,,AKM,Mak Air,0
3375,,MLG,Malagasy Airlines,0
3376,,MLX,Malawi Express,0
3377,,MKK,Malaya Aviatsia Dona,0
3378,MH,MAS,Malaysia Airlines,1
3379,,MAE,Mali Air,0
3380,,VXP,Mali Air Express,0
3381,,MTZ,Mali Airways,0
3382,,MLC,Malila Airlift,0
3383,,MLS,Mall Airways,0
3384,,SCW,Malmo Aviation,1
3385,,LOD,Malmoe Air Taxi,0
3386,TF,SCW,Malmö Aviation,1
3387,R5,MAC,Malta Air Charter,1
3388,,MWS,Malta Wings,0
3389,MA,MAH,Malév,1
3390,,MLB,Manaf International Airways,0
3391,RI,MDL,Mandala Airlines,1
3392,AE,MDA,Mandarin Airlines,1
3393,JE,MNO,Mango,1
3394,,MHN,Manhattan Air,0
3395,,MTO,Manitoulin Air Services,0
3396,,MNR,Mann Air,0
3397,,MAN,Mannion Air Charter,0
3398,,MTS,Mantrust Asahi Airways,0
3399,,MNX,Manx Airlines,0
3400,,MAD,Maple Air Services,0
3401,,MAR,March Helicopters,0
3402,,MCP,Marcopolo Airways,0
3403,,MGI,Marghi Air,0
3404,,MRK,Markair,0
3405,,MKO,Markoss Aviation,0
3406,6V,MRW,Mars RK,0
3407,,MCE,Marshall Aerospace,0
3408,M7,MSL,Marsland Aviation,0
3409,,XMA,Martin Aviation Services,0
3410,,MBE,Martin-Baker,0
3411,MP,MPH,Martinair,1
3412,,MRA,Martinaire,0
3413,,MFA,Martyn Fiddler Associates,0
3414,,MVN,Marvin Limited,0
3415,,TRP,Maryland State Police,0
3416,,MTH,Massachusetts Institute of Technology,0
3417,,MSY,Massey University School of Aviation,0
3418,,MSW,Master Airways,0
3419,,MPL,Master Planner,0
3420,,LMJ,Masterjet,0
3421,Q4,,Mastertop Linhas Aereas,0
3422,,MIA,Mauria,0
3423,,MNV,Mauritanienne Aerienne Et Navale,0
3424,,MRF,Mauritanienne Air Fret,0
3425,,MWY,Mauritanienne Airways,0
3426,,MDE,Mauritanienne De Transport Aerien,0
3427,,MVR,Maverick Airways,0
3428,H5,MVL,Mavial Magadan Airlines,0
3429,,MAI,Max Avia,0
3430,,MSF,Max Sea Food,0
3431,,MAX,Max-Aviation,0
3432,8M,MXL,Maxair,1
3433,,MXU,Maximus Air Cargo,0
3434,MY,MXJ,Maxjet Airways,0
3435,,MXS,Maxsus-Avia,0
3436,,MXP,May Air Xpress,0
3437,MW,MYD,Maya Island Air,1
3438,,MYI,Mayair,0
3439,,MBS,Mbach Air,0
3440,,MCH,McAlpine Helicopters,0
3441,,MKL,McCall Aviation,0
3442,,DAC,McDonnell Douglas,0
3443,,MDS,McNeely Charter Services,0
3444,,MEK,Med-Trans of Florida,0
3445,,MDM,Medavia Company,0
3446,,MRZ,Medical Air Rescue Services,0
3447,,MCL,Medical Aviation Services,0
3448,,MDF,Mediterranean Air Freight,0
3449,,MDY,Mediterranean Airways,0
3450,,MEJ,Medjet International,0
3451,,MGK,Mega,0
3452,,MEL,Mega Linhas Aereas,0
3453,,MKN,Mekong Airlines,0
3454,IM,MNJ,Menajet,0
3456,,MXX,Merchant Express Aviation,0
3457,,MEC,Mercury Aircourier Service,0
3458,,POV,Meridian,0
3459,,MRD,Meridian Air Cargo,0
3460,,MHL,Meridian Airlines,0
3461,,DSL,Meridian Aviation,0
3462,,MEM,Meridian Limited,0
3463,IG,ISS,Meridiana,1
3464,,MEI,Merlin Airways,0
3465,MZ,MNA,Merpati Nusantara Airlines,1
3466,YV,ASH,Mesa Airlines,1
3467,XJ,MES,Mesaba Airlines,1
3468,,MSQ,Meta Linhas A,0
3469,,MET,Meteorological Research Flight,0
3470,,MER,Methow Aviation,0
3471,,MVI,Metro Business Aviation,0
3472,,MEX,Metro Express,0
3473,,MTR,Metroflight,0
3474,,MTJ,Metrojet,0
3475,,PIX,Metropix UK,0
3476,,MPS,Metroplis,0
3477,,MXB,Mex Blue,0
3478,,MJT,Mex-Jet,0
3479,MX,MXA,Mexicana de Aviaci,1
3480,,MXT,Mexico Transportes Aereos,0
3481,,HUR,Miami Air Charter,0
3482,GL,BSK,Miami Air International,0
3483,,OWL,Miami Valley Aviation,0
3484,,MPT,Miapet-Avia,0
3485,,BIB,Michelin Air Services,0
3486,,WIZ,Micromatter Technology Solutions,0
3487,,NYL,Mid Airlines,0
3488,,MPA,Mid-Pacific Airlines,0
3489,,MJR,Midamerica Jet,0
3490,ME,MEA,Middle East Airlines,1
3491,,MID,Midland Airport Services,0
3492,,MFR,Midline Air Freight,0
3493,,MIS,Midstate Airlines,0
3494,JI,MDW,Midway Airlines,1
3495,,FLA,Midway Express,0
3496,,FAX,Midwest Air Freighters,0
3497,YX,MEP,Midwest Airlines,1
3498,MY,MWA,Midwest Airlines (Egypt),1
3499,,NIT,Midwest Aviation,0
3500,,MWT,Midwest Aviation Division,0
3501,,HTE,Midwest Helicopters De Mexico,0
3502,,MAB,Millardair,0
3503,,RJM,Millen Corporation,0
3504,,MLK,Millennium Air,0
3505,,MFS,Miller Flying Services,0
3506,,OXO,Million Air,0
3507,,MIM,Mimino,0
3508,,NAB,Mina Airline Company,0
3509,,OMR,Minair,0
3510,,EBE,Minebea Technologies,0
3511,,MAZ,Mines Air Services Zambia,0
3512,,MNL,Miniliner,0
3513,,MNS,Ministic Air,0
3514,,WDG,Ministry of Agriculture,0
3515,,LIR,Minsk Aircraft Overhaul Plant,0
3516,,MIR,Miramichi Air Service,0
3517,,MIF,Miras,0
3518,,MOS,Misr Overseas Airways,0
3519,,MAF,Mission Aviation Fellowship,0
3520,,MSN,Missionair,0
3521,,MRN,Missions Gouvernemtales Francaises,0
3522,,BDG,Mississippi State University,0
3523,,MVA,Mississippi Valley Airways,0
3524,,MSA,Mistral Air,0
3525,,MBO,Mobil Oil,0
3526,,MXE,Mocambique Expresso,0
3527,,MFZ,Mofaz Air,0
3528,,MLE,Moldaeroservice,0
3529,2M,MDV,Moldavian Airlines,1
3530,,MVG,Moldova,0
3531,,RRV,Mombasa Air Safari,0
3532,ZB,MON,Monarch Airlines,1
3533,,MNH,Monarch Airlines,0
3534,8I,,Myway Airlines,1
3535,,MFC,Moncton Flying Club,0
3536,,MDB,Monde Air Charters,0
3537,,MTI,Monerrey Air Taxi,0
3538,,MKY,Monky Aerotaxis,0
3539,YM,MGX,Montenegro Airlines,1
3540,,MNT,Montserrat Airways,0
3541,,MNY,Mooney Aircraft Corporation,0
3542,,MAL,Morningstar Air Express,1
3543,,MSS,Morris Air Service,0
3544,,MRO,Morrison Flying Service,0
3545,3R,GAI,Moskovia Airlines,1
3546,,MPI,Mosphil Aero,0
3547,M9,MSI,Motor Sich,1
3548,NM,NZM,Mount Cook Airlines,0
3549,,MTN,Mountain Air Cargo,0
3550,N4,MTC,Mountain Air Company,0
3551,,PKP,Mountain Air Express,0
3552,,BRR,Mountain Air Service,0
3553,,MBI,Mountain Bird,0
3554,,MHA,Mountain High Aviation,0
3555,,MPC,Mountain Pacific Air,0
3556,,MTV,Mountain Valley Air Service,0
3557,,MOW,Mowhawk Airlines,0
3558,,MDN,Mudan Airlines,0
3559,,CMJ,Mudanjiang General Aviation,0
3560,,MTX,Multi Taxi,0
3561,,WBR,Multi-Aero,0
3562,,MFT,Multiflight,0
3563,,MNZ,Murmansk Aircompany,0
3564,,MUA,Murray Air,0
3565,,MMR,Musrata Air Transport,0
3566,,MAW,Mustique Airways,0
3567,,MYW,My Way Airlines,0
3568,VZ,MYT,MyTravel Airways,1
3569,UB,UBA,Myanma Airways,1
3570,8M,MMM,Myanmar Airways International,1
3571,,MYA,Myflug,1
3572,,VKG,Mytravel Airways,0
3573,,NLG,NEL Cargo,0
3574,,NHG,NHT Lineas Aereas,0
3575,,WAR,NZ Warbirds Association,0
3576,,ANL,Nacoia Lda,0
3577,,NHZ,Nada Air Service,0
3578,,BFN,Compangnie Nationale Naganagani,0
3579,,NAH,Nahanni Air Services Ltd,0
3580,,NKL,Nakheel Aviation,0
3581,,MRE,Namibia Commerical Aviation,0
3582,,NDF,Namibian Defence Force,0
3583,,CNJ,Nanjing Airlines,0
3584,DV,ACK,Nantucket Airlines,0
3585,,NYA,Nanyah Aviation,0
3586,,NAP,Napier Air Service Inc,0
3587,,NCM,Nas Air,0
3588,P9,,Nas Air,0
3589,UE,NAS,Nasair,1
3590,,NJC,Nashville Jet Charters,0
3591,,NCO,Natalco Air Lines,0
3592,,NTK,Natioanl Air Traffic Controllers Association,0
3593,,NSR,National Air Charter,0
3594,,RFI,National Air Traffic Services,0
3595,,NAN,National Airlines,0
3596,N4,NCN,National Airlines,0
3597,N7,ROK,National Airlines,0
3598,NA,NAL,National Airlines,0
3599,,KUS,National Airlines,0
3600,9O,,National Airways Cameroon,0
3601,,LFI,National Airways Corporation,0
3602,,GTY,National Aviation Company,0
3603,,TNC,National Aviation Consultants,0
3604,,NXT,National Express,0
3605,,GRD,National Grid,0
3606,,JTE,National Jet Express,0
3607,,AND,National Jet Service,0
3608,NC,NJS,National Jet Systems,1
3609,,NAA,National Oceanic and Atmospheric Administration,0
3610,,NOL,National Overseas Airlines Company,0
3611,,NLS,Nationale Luchtvaartschool,0
3612,,NAE,Nations Air Express Inc,0
3613,CE,NTW,Nationwide Airlines,1
3614,,NWZ,Nationwide Airlines (Zambia),0
3615,,EVM,Natural Environment Research Council,0
3616,,NRR,Natureair,0
3617,,NRK,Naturelink Charter,0
3618,ON,RON,Nauru Air Corporation,1
3619,,NVC,NAV CANADA,0
3620,,NAV,Nav Flight Planning,0
3621,,NVP,Navegacao Aerea De Portugal,0
3622,,NAY,Navegacion Servicios Aereos Canarios SA,0
3623,,IRI,Navid,0
3624,,NVM,Naviera Mexicana,0
3625,,NVL,Navigator Airlines,0
3626,,XNV,Navinc Airlines Services,0
3627,1N,,Navitaire,0
3628,,XNS,Navtech System Support,0
3629,,NZA,Nayzak Air Transport,0
3630,,NEB,State of Nebraska,0
3631,,NEC,Necon Air,0
3632,,NCG,Nederlandse Kustwacht,0
3633,,NFT,Nefteyugansk Aviation Division,0
3634,,NLA,Neiltown Air,0
3635,,NLC,Nelair Charters,0
3636,,CGE,Nelson Aviation College,0
3637,RA,RNA,Nepal Airlines,1
3638,NO,NOS,Neos,0
3639,,TOX,Neosiam Airways,0
3640,,NSL,Neric,0
3641,1I,EJA,NetJets,1
3642,,NET,Network Aviation Services,0
3643,,NEZ,New England Air Express,0
3644,EJ,NEA,New England Airlines,1
3645,,NHT,New Heights 291,0
3646,,NWD,New World Jet Corporation,0
3647,,NYH,New York Helicopter,0
3648,,GRY,New York State Police,0
3649,,KRC,New Zealand Air Defence Force,0
3650,,HVA,Newair,0
3651,,NLT,Newfoundland Labrador Air Transport,0
3652,2N,NTJ,NextJet,1
3653,,NXF,Nextflight Aviation,0
3654,,NXS,Nexus Aviation,0
3655,,NIS,Nicaraguense De Aviacion,0
3656,,NCN,Nicon Airways,0
3657,,NGA,Nigeria Airways,0
3658,,NGR,Nigerian Air Force,0
3659,,NGX,Nigerian Global,0
3660,,EXT,Night Express,0
3661,HG,NLY,Niki,1
3662,,NKV,Nikolaev-Air,0
3663,,NSA,Nile Safaris Aviation,0
3664,,NVA,Nile Valley Aviation Company,0
3665,,NLW,Nile Wings Aviation Services,0
3666,,NBS,Nimbus Aviation,0
3667,KZ,NCA,Nippon Cargo Airlines,0
3668,,NVK,Nizhnevartovskavia,0
3669,,SRG,Search and Rescue 202,0
3670,,SRD,Search and Rescue 22,0
3671,,NOH,No. 32 (The Royal) Squadron RAF,0
3672,,AKG,84 Squadron Royal Air Force @ RAF Akrotiri,0
3673,,NBL,Nobil Air,0
3674,DD,NOK,Nok Air,1
3675,,NRL,Nolinor Aviation,0
3676,,NMD,Nomad Aviation,0
3677,,NOC,Norcopter,0
3678,,NEF,Nord-Flyg,0
3679,JH,NES,Nordeste Linhas Aereas Regionais,0
3680,6N,NRD,Nordic Regional,0
3681,,NVD,Nordic Solutions,0
3682,,NDS,Nordstree (Australia),0
3683,,NRT,Norestair,0
3684,,NCF,Norfolk County Flight College,1
3685,,NOA,Norontair,0
3686,,HMF,Norrlandsflyg,0
3687,,NRX,Norse Air Charter,0
3688,,NIR,Norsk Flyrjeneste,0
3689,,NOR,Norsk Helikopter,0
3690,,DOC,Norsk Luftambulanse,0
3691,,RTV,Nortavia,0
3692,,NAI,North Adria Aviation,0
3693,,NTM,North American Airlines,1
3694,,HMR,North American Charters,1
3695,,NAJ,North American Jet Charter Group,0
3696,,NAT,North Atlantic Air Inc,0
3697,,NFC,North Atlantic Cargo,0
3698,,NBN,North British Airlines,0
3699,,NCB,North Caribou Flying Service Ltd,0
3700,,NCC,North Coast Air Services Ltd,0
3701,N9,,North Coast Aviation,0
3702,M3,NFA,North Flying,0
3703,,NRC,North Sea Airways,0
3704,,SBX,North Star Air Cargo,0
3705,,NRV,North Vancouver Airlines,0
3706,,NWW,North West Airlines,0
3707,,PTO,North West Geomatics,0
3708,,NEN,North-East Airlines,0
3709,,VBG,North-West Air Transport Company - Vyborg,0
3710,HW,NWL,North-Wright Airways,0
3711,,NLL,Northafrican Air Transport,0
3712,,NFL,Northaire Feight Lines,0
3713,,NSF,Northamptonshire School of Flying,0
3714,,NCE,Northcoast Executive Airlines,0
3715,,NEE,Northeast Airlines,0
3716,,NPX,Northeast Aviation,0
3717,NC,NAC,Northern Air Cargo,0
3718,,BYC,Northern Airlines Sanya,0
3719,,NDA,Northern Airways,0
3720,,CMU,Northern Aviation Service,0
3721,U7,,Northern Dene Airways,1
3722,,NEX,Northern Executive Aviation,0
3723,,NIC,Northern Illinois Commuter,0
3724,,NTX,Northern Jet Management,0
3725,,NTA,Northern Thunderbird Air,0
3726,,KOE,Northland Aviation,0
3727,,NSS,Northstar Aviation,0
3728,,NHL,Northumbria Helicopters,0
3729,,NAL,Northway Aviation Ltd,0
3730,,NWE,Northwest Aero Associates,0
3731,NW,NWA,Northwest Airlines,1
3732,FY,NWR,Northwest Regional Airlines,0
3733,,NWT,Northwest Territorial Airways,0
3734,J3,PLR,Northwestern Air,1
3735,,NWN,Northwinds Northern,0
3736,,NAM,Nortland Air Manitoba,0
3737,DY,NAX,Norwegian Air Shuttle,1
3738,,TFN,Norwegian Aviation College,1
3739,,XNT,Notams International,0
3740,BJ,LBT,Nouvel Air Tunisie,1
3741,M4,NOV,Nova Airline,0
3742,,PTR,Nova Scotia Department of Lands and Forests,0
3743,1I,NVR,Novair,1
3744,,NVG,Novogorod Air Enterprise,0
3745,,NSP,Novosibirsk Aircraft Repairing Plant,0
3746,,NBE,Novosibirsk Aviaenterprise,0
3747,,NPO,Novosibirsk Aviation Production Association,0
3748,,NOY,Noy Aviation,0
3749,N6,ACQ,Nuevo Continente,0
3750,,NHR,Nuevo Horizonte Internacional,0
3751,,NUN,Nunasi-Central Airlines,0
3752,,NIN,Nurman Avia Indopura,0
3753,,NYS,Nyasa Express,0
3754,XY,KNE,Nas Air,1
3755,,OCN,O Air,0
3756,UQ,OCM,O'Connor Airlines,0
3757,CR,,OAG,0
3758,,JPA,OSACOM,0
3759,O8,OHK,Oasis Hong Kong Airlines,1
3760,,BCN,Ocean Air,1
